booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
108209,3746,Customer_3746,Individual,2023-12-03,Goa,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-03-08,2024-03-15,2024-03-16,Deluxe,1,1,Travel Agent,2386.83,0.0,NONE,2386.83,Debit Card,Completed,3.0,2024-03-17
108210,3747,Customer_3747,Individual,2023-08-31,Jaipur,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-07-10,2024-07-12,2024-07-15,Deluxe,1,3,OTA,8108.07,0.0,,24324.21,Net Banking,Completed,,
108211,3748,Customer_3748,Individual,2023-10-21,Jaipur,Platinum,52,Ivory Stay,Mumbai,2,Budget,40,2024-11-10,2024-11-25,2024-11-29,Standard,1,4,OTA,3858.39,0.0,,15433.56,Net Banking,Cancelled,,
108212,3748,Customer_3748,Individual,2023-10-21,Jaipur,Platinum,17,Marigold Palace,Jaipur,4,Budget,60,2024-09-11,2024-12-10,2024-12-12,Deluxe,1,2,OTA,2995.73,1057.96,WELCOME,4933.5,UPI,Cancelled,,
108213,3748,Customer_3748,Individual,2023-10-21,Jaipur,Platinum,31,Indigo Lodge,Pune,3,Budget,80,2024-09-03,2024-12-02,2024-12-05,Standard,1,3,Corporate Portal,2060.38,0.0,,6181.14,Net Banking,Completed,,
108214,3748,Customer_3748,Individual,2023-10-21,Jaipur,Platinum,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-09-15,2024-09-22,2024-09-24,Standard,1,2,Direct Website,15370.6,0.0,NONE,30741.2,Debit Card,Completed,,
108215,3749,Customer_3749,Individual,2023-11-23,Manali,Silver,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-02-11,2024-03-22,2024-03-25,Standard,1,3,Direct Website,4415.43,1158.07,SAVE10,12088.22,Net Banking,Cancelled,,
108216,3749,Customer_3749,Individual,2023-11-23,Manali,Silver,49,Marigold Residency,Udaipur,4,Mid-Range,120,2023-12-20,2024-01-29,2024-02-03,Standard,1,5,Travel Agent,7970.4,0.0,NONE,39852.0,Net Banking,Completed,,
108217,3749,Customer_3749,Individual,2023-11-23,Manali,Silver,26,Emerald Stay,Goa,5,Mid-Range,100,2024-07-16,2024-08-10,2024-08-13,Standard,1,3,OTA,3715.71,0.0,,11147.13,UPI,Completed,,
108218,3749,Customer_3749,Individual,2023-11-23,Manali,Silver,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-09-02,2024-09-17,2024-09-19,Standard,1,2,OTA,5649.05,2961.72,APPDEAL,8336.38,Credit Card,Cancelled,,
108219,3749,Customer_3749,Individual,2023-11-23,Manali,Silver,39,Coral Suites,Delhi,5,Mid-Range,150,2024-05-29,2024-07-28,2024-07-31,Standard,1,3,Travel Agent,5744.25,0.0,,17232.75,Debit Card,Completed,,
108220,3749,Customer_3749,Individual,2023-11-23,Manali,Silver,52,Ivory Stay,Mumbai,2,Budget,40,2024-06-08,2024-06-10,2024-06-14,Deluxe,1,4,Corporate Portal,4258.1,0.0,NONE,17032.4,Credit Card,Completed,,
108221,3750,Customer_3750,Corporate,2023-01-17,Pune,Platinum,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-03-08,2024-04-02,2024-04-06,Deluxe,2,4,Direct Website,4827.36,0.0,NONE,38618.88,Credit Card,Completed,9.0,2024-04-12
108222,3750,Customer_3750,Corporate,2023-01-17,Pune,Platinum,45,Velvet Heights,Jaipur,2,Budget,100,2024-02-17,2024-02-24,2024-02-29,Deluxe,2,5,Direct Website,2810.63,0.0,NONE,28106.3,Net Banking,Completed,,
108223,3750,Customer_3750,Corporate,2023-01-17,Pune,Platinum,15,Coral Residency,Kochi,5,Premium,100,2024-08-17,2024-09-26,2024-09-29,Standard,2,3,OTA,7158.94,0.0,,42953.64,Net Banking,Completed,,
108224,3750,Customer_3750,Corporate,2023-01-17,Pune,Platinum,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-01-03,2024-01-10,2024-01-11,Deluxe,1,1,Corporate Portal,6759.31,0.0,,6759.31,Debit Card,Cancelled,,
108225,3750,Customer_3750,Corporate,2023-01-17,Pune,Platinum,3,Sea Breeze Resort,Chennai,5,Luxury,60,2024-02-06,2024-02-08,2024-02-13,Standard,3,5,Corporate Portal,14920.38,0.0,NONE,223805.7,Net Banking,Completed,6.0,2024-02-21
108226,3750,Customer_3750,Corporate,2023-01-17,Pune,Platinum,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-03-23,2024-05-02,2024-05-04,Standard,1,2,Travel Agent,4597.22,0.0,NONE,9194.44,Debit Card,Completed,7.0,2024-05-13
108227,3751,Customer_3751,Individual,2024-03-01,Pune,None,24,Tusker Palace,Goa,2,Mid-Range,100,2024-02-14,2024-05-07,2024-05-10,Standard,1,3,Corporate Portal,7421.78,0.0,NONE,22265.34,UPI,Cancelled,,
108228,3752,Customer_3752,Individual,2023-06-10,Kochi,Gold,16,Mango Manor,Jaipur,5,Premium,150,2024-02-21,2024-03-17,2024-03-20,Deluxe,1,3,Direct Website,10807.46,0.0,,32422.38,Debit Card,Completed,5.0,2024-03-30
108229,3753,Customer_3753,Individual,2022-03-23,Bangalore,Silver,42,Ivory Lodge,Jaipur,4,Premium,60,2024-03-06,2024-03-08,2024-03-11,Deluxe,1,3,OTA,11368.83,0.0,,34106.49,Credit Card,Completed,,
108230,3753,Customer_3753,Individual,2022-03-23,Bangalore,Silver,17,Marigold Palace,Jaipur,4,Budget,60,2024-05-12,2024-05-19,2024-05-22,Suite,1,3,Corporate Portal,3614.26,1376.19,FEST15,9466.59,Credit Card,Cancelled,,
108231,3753,Customer_3753,Individual,2022-03-23,Bangalore,Silver,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-04-16,2024-05-01,2024-05-03,Standard,1,2,Corporate Portal,4483.99,0.0,NONE,8967.98,Credit Card,Completed,3.0,2024-05-22
108232,3754,Customer_3754,Individual,2022-08-18,Chennai,Gold,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-11-01,2024-11-03,2024-11-05,Suite,1,2,OTA,14159.17,6245.43,APPDEAL,22072.91,Net Banking,Completed,,
108233,3755,Customer_3755,Corporate,2023-01-06,Chennai,Silver,28,Ivory Manor,Mumbai,2,Mid-Range,40,2024-05-25,2024-07-04,2024-07-05,Standard,2,1,Travel Agent,5214.45,0.0,NONE,10428.9,Net Banking,Completed,8.0,2024-07-06
108234,3755,Customer_3755,Corporate,2023-01-06,Chennai,Silver,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-01-28,2024-01-30,2024-02-01,Standard,1,2,Corporate Portal,21779.55,2475.19,SAVE10,41083.91,Debit Card,Completed,,
108235,3756,Customer_3756,Individual,2023-03-09,Jaipur,Gold,43,Crimson Heights,Delhi,5,Budget,30,2024-06-29,2024-07-14,2024-07-15,Deluxe,1,1,OTA,3698.38,0.0,NONE,3698.38,Credit Card,Completed,,
108236,3756,Customer_3756,Individual,2023-03-09,Jaipur,Gold,22,Olive Courtyard,Delhi,3,Premium,150,2024-01-30,2024-02-14,2024-02-17,Standard,1,3,Direct Website,9463.54,0.0,,28390.62,Debit Card,Completed,3.0,2024-02-25
108237,3757,Customer_3757,Individual,2022-07-20,Mumbai,Silver,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-06-30,2024-07-15,2024-07-16,Standard,1,1,Travel Agent,3405.97,281.13,FEST15,3124.84,Credit Card,Completed,,
108238,3758,Customer_3758,Corporate,2022-09-15,Kochi,None,42,Ivory Lodge,Jaipur,4,Premium,60,2024-03-12,2024-03-14,2024-03-18,Deluxe,1,4,OTA,9443.17,0.0,NONE,37772.68,Debit Card,Completed,,
108239,3759,Customer_3759,Corporate,2022-12-01,Goa,Platinum,54,Azure Manor,Pune,3,Mid-Range,150,2024-01-31,2024-03-31,2024-04-04,Suite,3,4,OTA,8400.32,27896.49,APPDEAL,72907.35,Debit Card,Completed,,
108240,3760,Customer_3760,Corporate,2023-10-28,Kochi,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-06-08,2024-08-07,2024-08-09,Deluxe,3,2,OTA,3360.99,0.0,,20165.94,UPI,Completed,8.0,2024-08-21
108241,3760,Customer_3760,Corporate,2023-10-28,Kochi,Silver,7,Royal Orchid,Manali,4,Premium,120,2024-01-27,2024-02-03,2024-02-05,Deluxe,1,2,Corporate Portal,10367.52,3198.97,SAVE10,17536.07,Net Banking,Completed,6.0,2024-02-17
108242,3761,Customer_3761,Individual,2023-11-11,Mumbai,None,11,Maple Manor,Pune,5,Premium,150,2024-11-03,2024-11-10,2024-11-15,Standard,1,5,Direct Website,8528.74,0.0,NONE,42643.7,UPI,Completed,,
108243,3761,Customer_3761,Individual,2023-11-11,Mumbai,None,1,The Grand Plaza,Delhi,5,Budget,60,2024-06-30,2024-07-15,2024-07-17,Standard,1,2,Direct Website,2660.58,0.0,NONE,5321.16,Debit Card,Completed,,
108244,3762,Customer_3762,Individual,2022-09-09,Mumbai,None,42,Ivory Lodge,Jaipur,4,Premium,60,2024-02-05,2024-02-20,2024-02-22,Deluxe,1,2,Direct Website,10934.83,0.0,,21869.66,Credit Card,Completed,4.0,2024-02-24
108245,3763,Customer_3763,Individual,2024-04-18,Delhi,None,1,The Grand Plaza,Delhi,5,Budget,60,2024-04-07,2024-05-19,2024-05-26,Standard,1,7,Corporate Portal,2420.04,0.0,NONE,16940.28,Debit Card,Completed,1.0,2024-06-06
108246,3763,Customer_3763,Individual,2024-04-18,Delhi,None,54,Azure Manor,Pune,3,Mid-Range,150,2024-01-11,2024-03-11,2024-03-14,Standard,1,3,OTA,3959.88,0.0,,11879.64,Credit Card,Cancelled,,
108247,3763,Customer_3763,Individual,2024-04-18,Delhi,None,39,Coral Suites,Delhi,5,Mid-Range,150,2023-12-18,2024-03-17,2024-03-21,Suite,1,4,Direct Website,10829.13,6799.39,WELCOME,36517.13,UPI,Cancelled,,
108248,3763,Customer_3763,Individual,2024-04-18,Delhi,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-05-08,2024-05-15,2024-05-18,Deluxe,1,3,Direct Website,16566.66,0.0,NONE,49699.98,Credit Card,Completed,,
108249,3763,Customer_3763,Individual,2024-04-18,Delhi,None,8,Royal Orchid,Jaipur,5,Budget,80,2024-10-12,2024-11-06,2024-11-09,Suite,1,3,Corporate Portal,4585.51,0.0,,13756.53,Credit Card,Completed,,
108250,3763,Customer_3763,Individual,2024-04-18,Delhi,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-07-04,2024-07-19,2024-07-21,Deluxe,1,2,Travel Agent,4068.18,0.0,NONE,8136.36,Debit Card,Completed,4.0,2024-07-29
108251,3764,Customer_3764,Individual,2023-12-31,Bangalore,Silver,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-08-15,2024-09-09,2024-09-11,Deluxe,1,2,OTA,6199.02,0.0,NONE,12398.04,Debit Card,Completed,,
108252,3764,Customer_3764,Individual,2023-12-31,Bangalore,Silver,1,The Grand Plaza,Delhi,5,Budget,60,2024-04-18,2024-04-25,2024-04-30,Standard,1,5,Direct Website,2633.11,0.0,,13165.55,Credit Card,Completed,,
108253,3765,Customer_3765,Individual,2023-06-26,Kochi,None,34,Indigo Palace,Kochi,2,Budget,80,2024-02-19,2024-02-26,2024-02-27,Standard,1,1,OTA,1677.4,0.0,,1677.4,Debit Card,Completed,4.0,2024-03-15
108254,3765,Customer_3765,Individual,2023-06-26,Kochi,None,25,Pearl Retreat,Mumbai,4,Premium,200,2024-10-04,2024-10-11,2024-10-13,Standard,1,2,OTA,12557.38,4113.03,SAVE10,21001.73,Net Banking,Completed,,
108255,3765,Customer_3765,Individual,2023-06-26,Kochi,None,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-03-01,2024-04-10,2024-04-14,Standard,1,4,Direct Website,3372.03,0.0,,13488.12,Net Banking,Completed,4.0,2024-04-24
108256,3765,Customer_3765,Individual,2023-06-26,Kochi,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-05-08,2024-06-02,2024-06-04,Deluxe,1,2,Direct Website,7985.4,0.0,NONE,15970.8,Credit Card,Completed,,
108257,3766,Customer_3766,Individual,2022-03-29,Pune,Platinum,44,Crimson Stay,Udaipur,4,Mid-Range,40,2024-03-17,2024-06-15,2024-06-18,Standard,1,3,Direct Website,5606.21,0.0,NONE,16818.63,UPI,Completed,3.0,2024-06-28
108258,3766,Customer_3766,Individual,2022-03-29,Pune,Platinum,22,Olive Courtyard,Delhi,3,Premium,150,2024-10-22,2024-12-01,2024-12-04,Standard,1,3,OTA,9791.82,0.0,NONE,29375.46,Debit Card,Completed,,
108259,3767,Customer_3767,Individual,2023-11-18,Pune,Silver,52,Ivory Stay,Mumbai,2,Budget,40,2024-09-11,2024-09-18,2024-09-19,Deluxe,1,1,Direct Website,3786.43,319.44,APPDEAL,3466.99,Net Banking,Completed,,
108260,3768,Customer_3768,Individual,2022-08-01,Jaipur,None,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-09-11,2024-09-13,2024-09-18,Deluxe,1,5,Corporate Portal,4669.14,0.0,NONE,23345.7,Net Banking,Completed,,
108261,3769,Customer_3769,Individual,2022-09-22,Chennai,None,15,Coral Residency,Kochi,5,Premium,100,2024-06-18,2024-07-28,2024-07-31,Standard,1,3,Corporate Portal,6024.4,2326.84,APPDEAL,15746.36,Credit Card,Completed,,
108262,3769,Customer_3769,Individual,2022-09-22,Chennai,None,34,Indigo Palace,Kochi,2,Budget,80,2024-02-15,2024-03-11,2024-03-13,Deluxe,1,2,Corporate Portal,3066.15,0.0,NONE,6132.3,Debit Card,Cancelled,,
108263,3769,Customer_3769,Individual,2022-09-22,Chennai,None,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-05-30,2024-07-09,2024-07-11,Standard,1,2,Travel Agent,3376.61,563.5,SAVE10,6189.72,Net Banking,Cancelled,,
108264,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-11-07,2024-11-22,2024-11-24,Standard,1,2,Corporate Portal,5713.31,0.0,NONE,11426.62,UPI,Completed,,
108265,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,9,Maple Stay,Chennai,4,Budget,60,2024-07-01,2024-09-29,2024-10-03,Standard,1,4,OTA,1849.2,0.0,,7396.8,UPI,Completed,,
108266,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,32,Lotus Haven,Pune,3,Premium,40,2024-09-21,2024-10-16,2024-10-21,Standard,1,5,Corporate Portal,8971.15,4523.96,APPDEAL,40331.79,UPI,Completed,,
108267,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-05-09,2024-06-03,2024-06-06,Standard,1,3,OTA,4400.17,2687.5,SAVE10,10513.01,UPI,Completed,,
108268,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-02-25,2024-03-03,2024-03-05,Standard,1,2,OTA,1996.36,0.0,NONE,3992.72,Net Banking,Completed,,
108269,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,50,Saffron Manor,Mumbai,4,Premium,100,2024-03-18,2024-04-12,2024-04-14,Standard,1,2,OTA,10202.26,0.0,,20404.52,Debit Card,Completed,,
108270,3770,Customer_3770,Individual,2023-10-30,Goa,Gold,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-01-06,2024-02-15,2024-02-17,Suite,1,2,Travel Agent,7023.36,0.0,NONE,14046.72,Net Banking,Cancelled,,
108271,3771,Customer_3771,Individual,2023-04-26,Mumbai,Gold,15,Coral Residency,Kochi,5,Premium,100,2024-08-24,2024-11-22,2024-11-24,Deluxe,1,2,Corporate Portal,12369.12,0.0,NONE,24738.24,UPI,Cancelled,,
108272,3772,Customer_3772,Group,2023-07-29,Delhi,Silver,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-04-27,2024-06-06,2024-06-10,Standard,5,4,Direct Website,4367.37,6275.17,FEST15,81072.23,Credit Card,Completed,5.0,2024-06-28
108273,3772,Customer_3772,Group,2023-07-29,Delhi,Silver,51,Marigold Courtyard,Pune,2,Mid-Range,120,2024-06-06,2024-07-16,2024-07-19,Deluxe,4,3,OTA,6107.23,0.0,,73286.76,Debit Card,Completed,4.0,2024-07-20
108274,3773,Customer_3773,Group,2022-09-28,Kochi,None,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-02-26,2024-03-12,2024-03-17,Deluxe,2,5,Direct Website,9250.43,0.0,NONE,92504.3,UPI,Cancelled,,
108275,3773,Customer_3773,Group,2022-09-28,Kochi,None,16,Mango Manor,Jaipur,5,Premium,150,2024-08-11,2024-11-09,2024-11-11,Deluxe,2,2,OTA,12640.6,0.0,NONE,50562.4,UPI,Cancelled,,
108276,3774,Customer_3774,Group,2022-12-15,Pune,Silver,31,Indigo Lodge,Pune,3,Budget,80,2024-01-05,2024-01-07,2024-01-10,Deluxe,5,3,Direct Website,2740.5,4736.91,FEST15,36370.59,Net Banking,Completed,3.0,2024-01-19
108277,3775,Customer_3775,Individual,2023-12-24,Manali,None,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-08-29,2024-10-08,2024-10-09,Standard,1,1,Direct Website,5860.18,0.0,,5860.18,Credit Card,Completed,,
108278,3776,Customer_3776,Individual,2022-07-04,Manali,Gold,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-05-10,2024-05-25,2024-05-29,Deluxe,0,4,OTA,8373.58,0.0,WELCOME,0.0,Net Banking,Completed,5.0,2024-06-11
108279,3777,Customer_3777,Individual,2022-07-05,Udaipur,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-06-19,2024-07-14,2024-07-17,Deluxe,1,3,OTA,4769.54,0.0,,14308.62,Credit Card,Completed,,
108280,3777,Customer_3777,Individual,2022-07-05,Udaipur,None,22,Olive Courtyard,Delhi,3,Premium,150,2024-07-26,2024-09-24,2024-09-26,Standard,1,2,OTA,9085.09,0.0,,18170.18,UPI,Completed,3.0,2024-10-03
108281,3777,Customer_3777,Individual,2022-07-05,Udaipur,None,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-10-11,2024-10-26,2024-10-27,Standard,1,1,Direct Website,5794.37,0.0,NONE,5794.37,Debit Card,Completed,4.0,2024-11-01
108282,3778,Customer_3778,Individual,2023-05-17,Kochi,None,52,Ivory Stay,Mumbai,2,Budget,40,2024-03-25,2024-05-04,2024-05-06,Standard,1,2,OTA,2905.86,0.0,NONE,5811.72,UPI,Completed,4.0,2024-05-25
108283,3778,Customer_3778,Individual,2023-05-17,Kochi,None,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-06-18,2024-06-25,2024-06-28,Standard,1,3,Corporate Portal,4950.97,0.0,NONE,14852.91,Net Banking,Cancelled,,
108284,3778,Customer_3778,Individual,2023-05-17,Kochi,None,1,The Grand Plaza,Delhi,5,Budget,60,2024-11-02,2024-11-27,2024-12-01,Suite,1,4,Corporate Portal,6292.77,0.0,NONE,25171.08,Net Banking,Completed,,
108285,3778,Customer_3778,Individual,2023-05-17,Kochi,None,38,Indigo Residency,Chennai,4,Premium,80,2024-03-02,2024-03-09,2024-03-11,Deluxe,1,2,OTA,10711.71,0.0,NONE,21423.42,Credit Card,Completed,4.0,2024-03-28
108286,3778,Customer_3778,Individual,2023-05-17,Kochi,None,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-04-13,2024-06-12,2024-06-15,Standard,1,3,Travel Agent,4569.29,0.0,,13707.87,UPI,Completed,4.0,2024-06-29
108287,3778,Customer_3778,Individual,2023-05-17,Kochi,None,28,Ivory Manor,Mumbai,2,Mid-Range,40,2024-06-30,2024-07-02,2024-07-07,Standard,1,5,Travel Agent,5627.91,0.0,NONE,28139.55,Net Banking,Cancelled,,
108288,3778,Customer_3778,Individual,2023-05-17,Kochi,None,46,Marigold Suites,Mumbai,2,Budget,100,2023-12-16,2024-01-25,2024-01-26,Suite,1,1,OTA,6542.59,1158.45,FEST15,5384.14,Net Banking,Completed,,
108289,3778,Customer_3778,Individual,2023-05-17,Kochi,None,35,Sapphire Retreat,Bangalore,3,Mid-Range,150,2024-04-07,2024-05-17,2024-05-19,Standard,1,2,Corporate Portal,3876.52,0.0,,7753.04,Debit Card,Completed,,
108290,3779,Customer_3779,Corporate,2022-07-05,Pune,None,8,Royal Orchid,Jaipur,5,Budget,80,2024-05-24,2024-05-26,2024-05-29,Deluxe,1,3,OTA,2999.59,0.0,,8998.77,Debit Card,Cancelled,,
108291,3779,Customer_3779,Corporate,2022-07-05,Pune,None,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-08-02,2024-09-11,2024-09-16,Standard,1,5,Travel Agent,20228.16,14456.69,WELCOME,86684.11,UPI,Completed,7.0,2024-10-01
108292,3779,Customer_3779,Corporate,2022-07-05,Pune,None,19,Amber Haven,Kochi,5,Premium,30,2024-04-07,2024-04-22,2024-04-25,Deluxe,3,3,OTA,9730.85,16700.05,WELCOME,70877.6,UPI,Completed,7.0,2024-04-27
108293,3780,Customer_3780,Individual,2023-08-12,Jaipur,None,51,Marigold Courtyard,Pune,2,Mid-Range,120,2024-03-04,2024-03-06,2024-03-07,Deluxe,1,1,Direct Website,6042.59,0.0,,6042.59,UPI,Completed,,
108294,3781,Customer_3781,Individual,2023-05-24,Chennai,Silver,34,Indigo Palace,Kochi,2,Budget,80,2024-11-25,2024-12-20,2024-12-22,Suite,1,2,OTA,3385.76,0.0,NONE,6771.52,Net Banking,Completed,4.0,2024-12-29
108295,3781,Customer_3781,Individual,2023-05-24,Chennai,Silver,38,Indigo Residency,Chennai,4,Premium,80,2024-04-12,2024-06-11,2024-06-13,Standard,1,2,OTA,8308.45,0.0,,16616.9,Debit Card,Cancelled,,
108296,3782,Customer_3782,Individual,2022-05-27,Pune,Silver,23,Emerald Haven,Mumbai,2,Budget,40,2024-10-08,2024-12-07,2024-12-12,Deluxe,1,5,OTA,4406.4,0.0,NONE,22032.0,Credit Card,Completed,,
108297,3782,Customer_3782,Individual,2022-05-27,Pune,Silver,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-05-01,2024-05-16,2024-05-18,Deluxe,1,2,Corporate Portal,5460.84,987.07,WELCOME,9934.61,Net Banking,Completed,,
108298,3783,Customer_3783,Individual,2022-01-25,Goa,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-07-08,2024-09-06,2024-09-10,Deluxe,1,4,OTA,15399.27,14062.92,FEST15,47534.16,Credit Card,Completed,,
108299,3784,Customer_3784,Individual,2023-06-20,Pune,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-10-16,2024-11-10,2024-11-14,Deluxe,1,4,Corporate Portal,4030.6,0.0,,16122.4,Credit Card,Completed,5.0,2024-11-27
108300,3784,Customer_3784,Individual,2023-06-20,Pune,Silver,16,Mango Manor,Jaipur,5,Premium,150,2024-05-04,2024-05-06,2024-05-09,Deluxe,1,3,Direct Website,10699.53,0.0,NONE,32098.59,Net Banking,Completed,1.0,2024-05-28
108301,3784,Customer_3784,Individual,2023-06-20,Pune,Silver,35,Sapphire Retreat,Bangalore,3,Mid-Range,150,2024-04-28,2024-04-30,2024-04-29,Suite,1,1,OTA,10095.58,0.0,NONE,10095.58,Credit Card,Completed,1.0,2024-05-02
108302,3784,Customer_3784,Individual,2023-06-20,Pune,Silver,24,Tusker Palace,Goa,2,Mid-Range,100,2024-08-31,2024-09-25,2024-09-26,Deluxe,1,1,OTA,8863.8,0.0,,8863.8,Credit Card,Completed,3.0,2024-10-16
108303,3785,Customer_3785,Individual,2023-04-18,Pune,Silver,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-06-01,2024-06-26,2024-06-30,Deluxe,1,4,Travel Agent,15026.38,0.0,NONE,60105.52,Credit Card,Completed,5.0,2024-07-19
108304,3785,Customer_3785,Individual,2023-04-18,Pune,Silver,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-08-24,2024-09-08,2024-09-10,Deluxe,1,2,Corporate Portal,6807.77,0.0,NONE,13615.54,UPI,Completed,,
108305,3786,Customer_3786,Individual,2022-11-04,Delhi,None,56,Mango Suites,Chennai,5,Premium,60,2023-12-24,2024-02-22,2024-02-25,Deluxe,1,3,OTA,11632.54,8718.63,WELCOME,26178.99,Net Banking,Completed,,
108306,3786,Customer_3786,Individual,2022-11-04,Delhi,None,43,Crimson Heights,Delhi,5,Budget,30,2024-05-11,2024-05-18,2024-05-21,Deluxe,1,3,Direct Website,3518.03,1533.25,APPDEAL,9020.84,Credit Card,Cancelled,,
108307,3786,Customer_3786,Individual,2022-11-04,Delhi,None,43,Crimson Heights,Delhi,5,Budget,30,2024-08-02,2024-10-01,2024-10-02,Deluxe,1,1,Direct Website,4132.99,0.0,NONE,4132.99,Credit Card,Completed,5.0,2024-10-12
108308,3787,Customer_3787,Individual,2022-11-28,Bangalore,Platinum,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-01-23,2024-04-22,2024-04-23,Standard,1,1,OTA,6262.23,0.0,,6262.23,Credit Card,Cancelled,,
108309,3788,Customer_3788,Individual,2023-09-03,Pune,None,25,Pearl Retreat,Mumbai,4,Premium,200,2024-07-06,2024-07-31,2024-08-04,Deluxe,1,4,Direct Website,17161.56,0.0,NONE,68646.24,UPI,Cancelled,,
108310,3788,Customer_3788,Individual,2023-09-03,Pune,None,50,Saffron Manor,Mumbai,4,Premium,100,2024-02-02,2024-03-13,2024-03-16,Deluxe,1,3,Corporate Portal,12967.8,0.0,,38903.4,Credit Card,Completed,4.0,2024-03-28
108311,3789,Customer_3789,Individual,2022-11-20,Chennai,Silver,50,Saffron Manor,Mumbai,4,Premium,100,2024-07-18,2024-08-27,2024-08-28,Deluxe,1,1,OTA,16950.89,0.0,,16950.89,Credit Card,Completed,3.0,2024-09-17
108312,3789,Customer_3789,Individual,2022-11-20,Chennai,Silver,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-10-20,2024-11-04,2024-11-05,Standard,1,1,Travel Agent,6533.9,937.7,FEST15,5596.2,Net Banking,Cancelled,,
108313,3790,Customer_3790,Individual,2023-11-30,Mumbai,Silver,22,Olive Courtyard,Delhi,3,Premium,150,2024-10-27,2024-11-03,2024-11-06,Suite,1,3,Direct Website,18583.72,0.0,NONE,55751.16,Credit Card,Cancelled,,
108314,3791,Customer_3791,Corporate,2022-07-21,Jaipur,Gold,8,Royal Orchid,Jaipur,5,Budget,80,2024-02-14,2024-02-21,2024-02-26,Standard,3,5,OTA,1775.0,6200.72,APPDEAL,20424.28,UPI,Completed,,
108315,3792,Customer_3792,Individual,2023-12-16,Udaipur,Gold,44,Crimson Stay,Udaipur,4,Mid-Range,40,2024-09-21,2024-09-23,2024-09-24,Standard,1,1,OTA,4869.61,0.0,NONE,4869.61,UPI,Completed,4.0,2024-10-09
108316,3792,Customer_3792,Individual,2023-12-16,Udaipur,Gold,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-11-23,2024-11-25,2024-11-27,Standard,1,2,OTA,21670.95,0.0,,43341.9,Net Banking,Completed,5.0,2024-12-03
108317,3793,Customer_3793,Individual,2022-03-25,Pune,None,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-06-14,2024-06-21,2024-06-24,Standard,1,3,OTA,5044.64,0.0,,15133.92,UPI,Cancelled,,
